date,position,song,artist,popularity,duration_ms,album_type,total_tracks,is_explicit,album_cover_url
2024-02-24,25,Wildflower Signals,Dust & Ember,87.0,277579,Single,1,True,https://cdn.example.com/covers/146.jpg
2024-02-24,26,Bitter Daylight,Lorna Sky,81.0,223885,Album,16,True,https://cdn.example.com/covers/008.jpg
2024-02-24,27,Velvet Machines,Trey Nakamura,87.0,270666,Album,16,False,https://cdn.example.com/covers/135.jpg
2024-02-24,28,Restless Signals,Milo & The Tides,87.0,220260,Album,10,False,https://cdn.example.com/covers/100.jpg
2024-02-24,29,Electric Wires,Trey Nakamura feat. Deja Monroe,85.0,227637,Album,16,False,https://cdn.example.com/covers/026.jpg
2024-02-24,30,Midnight Crowns,Jaxon Frey,89.0,210662,Album,13,True,https://cdn.example.com/covers/067.jpg
2024-02-24,31,Sugar Signals,Priya Anand,88.0,221010,Album,15,False,https://cdn.example.com/covers/122.jpg
2024-02-24,32,Faded Cities,Jaxon Frey feat. Nova Reyes,93.0,282662,Album,10,False,https://cdn.example.com/covers/028.jpg
2024-02-24,33,Sunlit Highways,Kira Lindqvist,82.0,259501,Album,7,True,https://cdn.example.com/covers/125.jpg
2024-02-24,34,Bitter Signals,Jaxon Frey,84.0,168881,Single,1,False,https://cdn.example.com/covers/014.jpg
2024-02-24,35,Hollow Rivers,Bea Whitlock,83.0,208425,Album,9,True,https://cdn.example.com/covers/051.jpg
2024-02-24,36,Velvet Promises,Kira Lindqvist,82.0,204302,Album,8,False,https://cdn.example.com/covers/136.jpg
2024-02-24,37,Silver Letters,Kira Lindqvist,86.0,135608,Single,1,False,https://cdn.example.com/covers/105.jpg
2024-02-24,38,Faded Rivers,Saint Avery,75.0,216418,Album,15,False,https://cdn.example.com/covers/033.jpg
2024-02-24,39,Quiet Promises,Deja Monroe,72.0,172131,Album,16,False,https://cdn.example.com/covers/091.jpg
2024-02-24,40,Sugar Cities,Velvet Static,79.0,262484,Single,1,False,https://cdn.example.com/covers/117.jpg
2024-02-24,41,Velvet Hours,Lorna Sky feat. Ruben Castellanos,91.0,221443,Album,11,True,https://cdn.example.com/covers/134.jpg
2024-02-24,42,Paper Highways,Ruben Castellanos feat. Priya Anand,82.0,160395,Single,1,False,https://cdn.example.com/covers/084.jpg
2024-02-24,43,Restless Ghosts,Milo & The Tides,76.0,132699,Single,1,True,https://cdn.example.com/covers/097.jpg
2024-02-24,44,Velvet Weather,Dust & Ember,73.0,271354,Album,9,False,https://cdn.example.com/covers/139.jpg
2024-02-24,45,Hollow Names,Milo & The Tides,79.0,205579,Single,1,True,https://cdn.example.com/covers/049.jpg
2024-02-24,46,Sugar Bones,Halcyon Youth,79.0,203420,Album,17,True,https://cdn.example.com/covers/116.jpg
2024-02-24,47,Ashen Bones,Milo & The Tides feat. Omar Diallo,72.0,143025,Single,1,False,https://cdn.example.com/covers/000.jpg
2024-02-24,48,Lonely Bones,The Paper Kites Co.,72.0,237046,Single,1,False,https://cdn.example.com/covers/060.jpg
2024-02-24,49,Sugar Hours,Bea Whitlock,73.0,157479,Single,1,True,https://cdn.example.com/covers/120.jpg
2024-02-24,50,Bitter Machines,Dust & Ember,75.0,218931,Single,1,False,https://cdn.example.com/covers/011.jpg
2024-02-25,1,Lonely Rivers,Milo & The Tides,100.0,210046,Single,1,True,https://cdn.example.com/covers/064.jpg
2024-02-25,2,Neon Summers,Dust & Ember feat. Saint Avery,100.0,172623,Single,1,True,https://cdn.example.com/covers/079.jpg
2024-02-25,3,Golden Rooms,Nova Reyes,100.0,174403,Album,20,True,https://cdn.example.com/covers/045.jpg
2024-02-25,4,Faded Crowns,Jaxon Frey,100.0,146551,Album,17,True,https://cdn.example.com/covers/029.jpg
2024-02-25,5,Electric Weather,Dust & Ember feat. Milo & The Tides,100.0,135617,Album,11,False,https://cdn.example.com/covers/025.jpg
2024-02-25,6,Ivory Letters,Saint Avery,100.0,230277,Single,1,False,https://cdn.example.com/covers/057.jpg
2024-02-25,7,Paper Cities,Velvet Static,98.0,195370,Album,16,False,https://cdn.example.com/covers/081.jpg
2024-02-25,8,Sugar Names,Trey Nakamura,100.0,242733,Album,15,True,https://cdn.example.com/covers/121.jpg
2024-02-25,9,Midnight Summers,The Lantern Club feat. Bea Whitlock,100.0,206872,Album,16,False,https://cdn.example.com/covers/073.jpg
2024-02-25,10,Ashen Rooms,Saint Avery feat. The Paper Kites Co.,95.0,221034,Album,20,True,https://cdn.example.com/covers/006.jpg
2024-02-25,11,Silver Hours,Nova Reyes,98.0,228733,Single,1,True,https://cdn.example.com/covers/104.jpg
2024-02-25,12,Wildflower Names,The Lantern Club feat. Nova Reyes,100.0,178107,Album,11,True,https://cdn.example.com/covers/144.jpg
2024-02-25,13,Velvet Vices,Velvet Static,99.0,259460,Single,1,True,https://cdn.example.com/covers/138.jpg
2024-02-25,14,Golden Engines,Saint Avery,96.0,237976,Album,18,True,https://cdn.example.com/covers/042.jpg
2024-02-25,15,Hollow Ghosts,Dust & Ember,100.0,181921,Album,10,True,https://cdn.example.com/covers/048.jpg
2024-02-25,16,Ivory Summers,Saint Avery,98.0,277100,Album,17,True,https://cdn.example.com/covers/058.jpg
2024-02-25,17,Hollow Engines,Jaxon Frey,93.0,255285,Single,1,False,https://cdn.example.com/covers/047.jpg
2024-02-25,18,Faded Summers,The Paper Kites Co.,98.0,238446,Single,1,False,https://cdn.example.com/covers/036.jpg
2024-02-25,19,Velvet Promises,Kira Lindqvist,98.0,204302,Album,8,False,https://cdn.example.com/covers/136.jpg
2024-02-25,20,Restless Vices,Omar Diallo,94.0,207503,Single,1,False,https://cdn.example.com/covers/101.jpg
2024-02-25,21,Sugar Crowns,Lorna Sky,88.0,133986,Album,7,False,https://cdn.example.com/covers/118.jpg
2024-02-25,22,Velvet Machines,Trey Nakamura,96.0,270666,Album,16,False,https://cdn.example.com/covers/135.jpg
2024-02-25,23,Faded Promises,The Paper Kites Co.,95.0,216898,Album,11,False,https://cdn.example.com/covers/032.jpg
2024-02-25,24,Bitter Daylight,Lorna Sky,79.0,223885,Album,16,True,https://cdn.example.com/covers/008.jpg
2024-02-25,25,Hollow Vices,Bea Whitlock,89.0,173530,Album,17,False,https://cdn.example.com/covers/053.jpg
2024-02-25,26,Hollow Promises,Velvet Static,86.0,137625,Single,1,True,https://cdn.example.com/covers/050.jpg
2024-02-25,27,Restless Signals,Milo & The Tides,79.0,220260,Album,10,False,https://cdn.example.com/covers/100.jpg
2024-02-25,28,Wildflower Signals,Dust & Ember,84.0,277579,Single,1,True,https://cdn.example.com/covers/146.jpg
2024-02-25,29,Sunlit Highways,Kira Lindqvist,83.0,259501,Album,7,True,https://cdn.example.com/covers/125.jpg
2024-02-25,30,Sugar Cities,Velvet Static,84.0,262484,Single,1,False,https://cdn.example.com/covers/117.jpg
2024-02-25,31,Silver Letters,Kira Lindqvist,82.0,135608,Single,1,False,https://cdn.example.com/covers/105.jpg
2024-02-25,32,Neon Rooms,Bea Whitlock,88.0,178843,Album,18,True,https://cdn.example.com/covers/078.jpg
2024-02-25,33,Velvet Weather,Dust & Ember,85.0,271354,Album,9,False,https://cdn.example.com/covers/139.jpg
2024-02-25,34,Faded Cities,Jaxon Frey feat. Nova Reyes,80.0,282662,Album,10,False,https://cdn.example.com/covers/028.jpg
2024-02-25,35,Midnight Crowns,Jaxon Frey,84.0,210662,Album,13,True,https://cdn.example.com/covers/067.jpg
2024-02-25,36,Faded Rivers,Saint Avery,82.0,216418,Album,15,False,https://cdn.example.com/covers/033.jpg
2024-02-25,37,Sugar Hours,Bea Whitlock,76.0,157479,Single,1,True,https://cdn.example.com/covers/120.jpg
2024-02-25,38,Sugar Bones,Halcyon Youth,79.0,203420,Album,17,True,https://cdn.example.com/covers/116.jpg
2024-02-25,39,Ashen Bones,Milo & The Tides feat. Omar Diallo,84.0,143025,Single,1,False,https://cdn.example.com/covers/000.jpg
2024-02-25,40,Velvet Hours,Lorna Sky feat. Ruben Castellanos,82.0,221443,Album,11,True,https://cdn.example.com/covers/134.jpg
2024-02-25,41,Electric Wires,Trey Nakamura feat. Deja Monroe,83.0,227637,Album,16,False,https://cdn.example.com/covers/026.jpg
2024-02-25,42,Paper Highways,Ruben Castellanos feat. Priya Anand,76.0,160395,Single,1,False,https://cdn.example.com/covers/084.jpg
2024-02-25,43,Bitter Signals,Jaxon Frey,77.0,168881,Single,1,False,https://cdn.example.com/covers/014.jpg
2024-02-25,44,Quiet Promises,Deja Monroe,76.0,172131,Album,16,False,https://cdn.example.com/covers/091.jpg
2024-02-25,45,Hollow Rivers,Bea Whitlock,73.0,208425,Album,9,True,https://cdn.example.com/covers/051.jpg
2024-02-25,46,Sugar Signals,Priya Anand,77.0,221010,Album,15,False,https://cdn.example.com/covers/122.jpg
2024-02-25,47,Static Wires,The Paper Kites Co. feat. Ruben Castellanos,75.0,171130,Single,1,False,https://cdn.example.com/covers/115.jpg
2024-02-25,48,Bitter Machines,Dust & Ember,75.0,218931,Single,1,False,https://cdn.example.com/covers/011.jpg
2024-02-25,49,Crimson Ghosts,Velvet Static feat. Dust & Ember,74.0,207632,Single,1,False,https://cdn.example.com/covers/018.jpg
2024-02-25,50,Restless Ghosts,Milo & The Tides,69.0,132699,Single,1,True,https://cdn.example.com/covers/097.jpg
2024-02-26,1,Lonely Rivers,Milo & The Tides,100.0,210046,Single,1,True,https://cdn.example.com/covers/064.jpg
2024-02-26,2,Neon Summers,Dust & Ember feat. Saint Avery,100.0,172623,Single,1,True,https://cdn.example.com/covers/079.jpg
2024-02-26,3,Golden Rooms,Nova Reyes,100.0,174403,Album,20,True,https://cdn.example.com/covers/045.jpg
2024-02-26,4,Electric Weather,Dust & Ember feat. Milo & The Tides,100.0,135617,Album,11,False,https://cdn.example.com/covers/025.jpg
2024-02-26,5,Ivory Letters,Saint Avery,100.0,230277,Single,1,False,https://cdn.example.com/covers/057.jpg
2024-02-26,6,Golden Engines,Saint Avery,100.0,237976,Album,18,True,https://cdn.example.com/covers/042.jpg
2024-02-26,7,Paper Cities,Velvet Static,100.0,195370,Album,16,False,https://cdn.example.com/covers/081.jpg
2024-02-26,8,Midnight Summers,The Lantern Club feat. Bea Whitlock,100.0,206872,Album,16,False,https://cdn.example.com/covers/073.jpg
2024-02-26,9,Sugar Names,Trey Nakamura,100.0,242733,Album,15,True,https://cdn.example.com/covers/121.jpg
2024-02-26,10,Faded Crowns,Jaxon Frey,100.0,146551,Album,17,True,https://cdn.example.com/covers/029.jpg
2024-02-26,11,Faded Promises,The Paper Kites Co.,93.0,216898,Album,11,False,https://cdn.example.com/covers/032.jpg
2024-02-26,12,Ashen Rooms,Saint Avery feat. The Paper Kites Co.,97.0,221034,Album,20,True,https://cdn.example.com/covers/006.jpg
2024-02-26,13,Hollow Ghosts,Dust & Ember,97.0,181921,Album,10,True,https://cdn.example.com/covers/048.jpg
2024-02-26,14,Hollow Engines,Jaxon Frey,100.0,255285,Single,1,False,https://cdn.example.com/covers/047.jpg
2024-02-26,15,Wildflower Names,The Lantern Club feat. Nova Reyes,93.0,178107,Album,11,True,https://cdn.example.com/covers/144.jpg
2024-02-26,16,Sugar Crowns,Lorna Sky,97.0,133986,Album,7,False,https://cdn.example.com/covers/118.jpg
2024-02-26,17,Velvet Vices,Velvet Static,94.0,259460,Single,1,True,https://cdn.example.com/covers/138.jpg
2024-02-26,18,Velvet Promises,Kira Lindqvist,95.0,204302,Album,8,False,https://cdn.example.com/covers/136.jpg
2024-02-26,19,Silver Hours,Nova Reyes,98.0,228733,Single,1,True,https://cdn.example.com/covers/104.jpg
2024-02-26,20,Restless Vices,Omar Diallo,89.0,207503,Single,1,False,https://cdn.example.com/covers/101.jpg
2024-02-26,21,Neon Rooms,Bea Whitlock,87.0,178843,Album,18,True,https://cdn.example.com/covers/078.jpg
2024-02-26,22,Ivory Summers,Saint Avery,95.0,277100,Album,17,True,https://cdn.example.com/covers/058.jpg
2024-02-26,23,Faded Cities,Jaxon Frey feat. Nova Reyes,91.0,282662,Album,10,False,https://cdn.example.com/covers/028.jpg
2024-02-26,24,Faded Summers,The Paper Kites Co.,86.0,238446,Single,1,False,https://cdn.example.com/covers/036.jpg
2024-02-26,25,Bitter Daylight,Lorna Sky,90.0,223885,Album,16,True,https://cdn.example.com/covers/008.jpg
2024-02-26,26,Restless Signals,Milo & The Tides,86.0,220260,Album,10,False,https://cdn.example.com/covers/100.jpg
2024-02-26,27,Hollow Vices,Bea Whitlock,91.0,173530,Album,17,False,https://cdn.example.com/covers/053.jpg
2024-02-26,28,Hollow Promises,Velvet Static,86.0,137625,Single,1,True,https://cdn.example.com/covers/050.jpg
2024-02-26,29,Velvet Machines,Trey Nakamura,91.0,270666,Album,16,False,https://cdn.example.com/covers/135.jpg
2024-02-26,30,Wildflower Signals,Dust & Ember,84.0,277579,Single,1,True,https://cdn.example.com/covers/146.jpg
2024-02-26,31,Hollow Rivers,Bea Whitlock,86.0,208425,Album,9,True,https://cdn.example.com/covers/051.jpg
2024-02-26,32,Silver Letters,Kira Lindqvist,84.0,135608,Single,1,False,https://cdn.example.com/covers/105.jpg
2024-02-26,33,Sunlit Highways,Kira Lindqvist,86.0,259501,Album,7,True,https://cdn.example.com/covers/125.jpg
2024-02-26,34,Quiet Promises,Deja Monroe,80.0,172131,Album,16,False,https://cdn.example.com/covers/091.jpg
2024-02-26,35,Sugar Cities,Velvet Static,85.0,262484,Single,1,False,https://cdn.example.com/covers/117.jpg
2024-02-26,36,Electric Wires,Trey Nakamura feat. Deja Monroe,79.0,227637,Album,16,False,https://cdn.example.com/covers/026.jpg
2024-02-26,37,Sugar Signals,Priya Anand,85.0,221010,Album,15,False,https://cdn.example.com/covers/122.jpg
2024-02-26,38,Midnight Crowns,Jaxon Frey,79.0,210662,Album,13,True,https://cdn.example.com/covers/067.jpg
2024-02-26,39,Sugar Bones,Halcyon Youth,77.0,203420,Album,17,True,https://cdn.example.com/covers/116.jpg
2024-02-26,40,Paper Highways,Ruben Castellanos feat. Priya Anand,83.0,160395,Single,1,False,https://cdn.example.com/covers/084.jpg
2024-02-26,41,Bitter Signals,Jaxon Frey,77.0,168881,Single,1,False,https://cdn.example.com/covers/014.jpg
2024-02-26,42,Velvet Highways,Cold Harbor,79.0,215061,Single,1,True,https://cdn.example.com/covers/133.jpg
2024-02-26,43,Ashen Bones,Milo & The Tides feat. Omar Diallo,76.0,143025,Single,1,False,https://cdn.example.com/covers/000.jpg
2024-02-26,44,Velvet Weather,Dust & Ember,79.0,271354,Album,9,False,https://cdn.example.com/covers/139.jpg
2024-02-26,45,Restless Ghosts,Milo & The Tides,82.0,132699,Single,1,True,https://cdn.example.com/covers/097.jpg
2024-02-26,46,Static Wires,The Paper Kites Co. feat. Ruben Castellanos,72.0,171130,Single,1,False,https://cdn.example.com/covers/115.jpg
2024-02-26,47,Quiet Names,Deja Monroe,75.0,155216,Single,1,True,https://cdn.example.com/covers/090.jpg
2024-02-26,48,Faded Rivers,Saint Avery,75.0,216418,Album,15,False,https://cdn.example.com/covers/033.jpg
2024-02-26,49,Restless Highways,Halcyon Youth,71.0,171215,Single,1,False,https://cdn.example.com/covers/098.jpg
2024-02-26,50,Neon Wires,Deja Monroe feat. Milo & The Tides,70.0,189317,Album,20,False,https://cdn.example.com/covers/080.jpg
2024-02-27,1,Lonely Rivers,Milo & The Tides,100.0,210046,Single,1,True,https://cdn.example.com/covers/064.jpg
2024-02-27,2,Golden Rooms,Nova Reyes,100.0,174403,Album,20,True,https://cdn.example.com/covers/045.jpg
2024-02-27,3,Neon Summers,Dust & Ember feat. Saint Avery,100.0,172623,Single,1,True,https://cdn.example.com/covers/079.jpg
2024-02-27,4,Faded Crowns,Jaxon Frey,100.0,146551,Album,17,True,https://cdn.example.com/covers/029.jpg
2024-02-27,5,Midnight Summers,The Lantern Club feat. Bea Whitlock,100.0,206872,Album,16,False,https://cdn.example.com/covers/073.jpg
2024-02-27,6,Ashen Rooms,Saint Avery feat. The Paper Kites Co.,100.0,221034,Album,20,True,https://cdn.example.com/covers/006.jpg
2024-02-27,7,Electric Weather,Dust & Ember feat. Milo & The Tides,100.0,135617,Album,11,False,https://cdn.example.com/covers/025.jpg
2024-02-27,8,Golden Engines,Saint Avery,100.0,237976,Album,18,True,https://cdn.example.com/covers/042.jpg
2024-02-27,9,Paper Cities,Velvet Static,100.0,195370,Album,16,False,https://cdn.example.com/covers/081.jpg
2024-02-27,10,Sugar Names,Trey Nakamura,99.0,242733,Album,15,True,https://cdn.example.com/covers/121.jpg
2024-02-27,11,Hollow Ghosts,Dust & Ember,98.0,181921,Album,10,True,https://cdn.example.com/covers/048.jpg
2024-02-27,12,Faded Promises,The Paper Kites Co.,98.0,216898,Album,11,False,https://cdn.example.com/covers/032.jpg
2024-02-27,13,Ivory Letters,Saint Avery,98.0,230277,Single,1,False,https://cdn.example.com/covers/057.jpg
2024-02-27,14,Silver Hours,Nova Reyes,97.0,228733,Single,1,True,https://cdn.example.com/covers/104.jpg
2024-02-27,15,Velvet Vices,Velvet Static,92.0,259460,Single,1,True,https://cdn.example.com/covers/138.jpg
2024-02-27,16,Wildflower Names,The Lantern Club feat. Nova Reyes,92.0,178107,Album,11,True,https://cdn.example.com/covers/144.jpg
2024-02-27,17,Wildflower Signals,Dust & Ember,91.0,277579,Single,1,True,https://cdn.example.com/covers/146.jpg
2024-02-27,18,Ivory Summers,Saint Avery,88.0,277100,Album,17,True,https://cdn.example.com/covers/058.jpg
2024-02-27,19,Velvet Promises,Kira Lindqvist,90.0,204302,Album,8,False,https://cdn.example.com/covers/136.jpg
2024-02-27,20,Faded Summers,The Paper Kites Co.,92.0,238446,Single,1,False,https://cdn.example.com/covers/036.jpg
2024-02-27,21,Restless Vices,Omar Diallo,92.0,207503,Single,1,False,https://cdn.example.com/covers/101.jpg
2024-02-27,22,Velvet Machines,Trey Nakamura,97.0,270666,Album,16,False,https://cdn.example.com/covers/135.jpg
2024-02-27,23,Bitter Daylight,Lorna Sky,92.0,223885,Album,16,True,https://cdn.example.com/covers/008.jpg
2024-02-27,24,Hollow Vices,Bea Whitlock,83.0,173530,Album,17,False,https://cdn.example.com/covers/053.jpg
2024-02-27,25,Sugar Crowns,Lorna Sky,88.0,133986,Album,7,False,https://cdn.example.com/covers/118.jpg
2024-02-27,26,Hollow Engines,Jaxon Frey,94.0,255285,Single,1,False,https://cdn.example.com/covers/047.jpg
2024-02-27,27,Faded Cities,Jaxon Frey feat. Nova Reyes,90.0,282662,Album,10,False,https://cdn.example.com/covers/028.jpg
2024-02-27,28,Neon Rooms,Bea Whitlock,80.0,178843,Album,18,True,https://cdn.example.com/covers/078.jpg
2024-02-27,29,Hollow Promises,Velvet Static,86.0,137625,Single,1,True,https://cdn.example.com/covers/050.jpg
2024-02-27,30,Velvet Highways,Cold Harbor,82.0,215061,Single,1,True,https://cdn.example.com/covers/133.jpg
2024-02-27,31,Silver Letters,Kira Lindqvist,81.0,135608,Single,1,False,https://cdn.example.com/covers/105.jpg
2024-02-27,32,Hollow Rivers,Bea Whitlock,88.0,208425,Album,9,True,https://cdn.example.com/covers/051.jpg
2024-02-27,33,Sugar Signals,Priya Anand,82.0,221010,Album,15,False,https://cdn.example.com/covers/122.jpg
2024-02-27,34,Bitter Signals,Jaxon Frey,86.0,168881,Single,1,False,https://cdn.example.com/covers/014.jpg
2024-02-27,35,Restless Signals,Milo & The Tides,81.0,220260,Album,10,False,https://cdn.example.com/covers/100.jpg
2024-02-27,36,Electric Wires,Trey Nakamura feat. Deja Monroe,86.0,227637,Album,16,False,https://cdn.example.com/covers/026.jpg
2024-02-27,37,Paper Highways,Ruben Castellanos feat. Priya Anand,77.0,160395,Single,1,False,https://cdn.example.com/covers/084.jpg
2024-02-27,38,Quiet Promises,Deja Monroe,78.0,172131,Album,16,False,https://cdn.example.com/covers/091.jpg
2024-02-27,39,Restless Ghosts,Milo & The Tides,87.0,132699,Single,1,True,https://cdn.example.com/covers/097.jpg
2024-02-27,40,Velvet Weather,Dust & Ember,78.0,271354,Album,9,False,https://cdn.example.com/covers/139.jpg
2024-02-27,41,Hollow Names,Milo & The Tides,79.0,205579,Single,1,True,https://cdn.example.com/covers/049.jpg
2024-02-27,42,Sugar Cities,Velvet Static,76.0,262484,Single,1,False,https://cdn.example.com/covers/117.jpg
2024-02-27,43,Sugar Hours,Bea Whitlock,77.0,157479,Single,1,True,https://cdn.example.com/covers/120.jpg
2024-02-27,44,Ivory Weather,Cold Harbor,80.0,141107,Single,1,True,https://cdn.example.com/covers/059.jpg
2024-02-27,45,Midnight Crowns,Jaxon Frey,67.0,210662,Album,13,True,https://cdn.example.com/covers/067.jpg
2024-02-27,46,Sunlit Highways,Kira Lindqvist,75.0,259501,Album,7,True,https://cdn.example.com/covers/125.jpg
2024-02-27,47,Sugar Bones,Halcyon Youth,70.0,203420,Album,17,True,https://cdn.example.com/covers/116.jpg
